,Result,Season,Team1,Team2,deltaSeed,deltaeFG,deltaPoss,deltaTO%,deltaFT%,deltaOR%,deltaAvgORtg,deltaAvgDRtg,deltaOrdinalRank
427,0,2009,1373,1257,8,0.12083333333333329,-6.912499999999994,0.09856296108500956,-0.16928904428904434,-0.011865435920668466,0.06251337292618508,0.005346922923398001,50.64705882352941
428,1,2009,1277,1425,-8,-0.12214906562364192,13.0,0.054873213950879796,-0.0629943502824859,0.0037581699346405095,-0.18954453983172836,-0.31211017309410716,-5.647058823529413
429,1,2009,1281,1266,-3,-0.024572649572649485,14.137500000000003,0.017834570684740897,-0.02236912393162388,0.1647849462365592,0.18877258908042105,-0.014652591840171536,-22.647058823529413
430,0,2009,1329,1338,7,0.045033143939393894,2.174999999999997,-0.11211708645336962,0.25329545454545455,-0.19244868035190626,0.00259667537714936,0.20382168502351206,38.82352941176471
431,0,2009,1113,1393,3,0.010737565822437733,-9.162499999999994,0.062374032640126253,0.029367442827835877,-0.17810810810810815,-0.07641254211475823,-0.0643567727617047,-13.058823529411768
432,0,2009,1458,1462,8,0.038754802193612714,-23.91250000000001,-0.12316623409794974,-0.2856312379639677,0.18329039381670964,0.3317404324786317,0.37373641550508596,16.05882352941176
433,1,2009,1163,1345,-4,0.06095224056603771,-2.5250000000000057,-0.0596414025560601,0.024370263686978033,0.030425328025947218,0.2619124185405889,0.12186827496343244,-8.823529411764707
434,1,2009,1281,1272,1,0.0950840643274854,9.625,0.02509406210130266,-0.24182200292397654,0.17543859649122817,0.279292857590146,0.15120682954670928,-0.17647058823529527
435,0,2009,1462,1338,3,0.1205692071303966,7.650000000000006,-0.06169082794662564,0.3534779745607043,-0.27837273083453057,-0.03984491369490928,0.19349426093051791,18.941176470588236
436,0,2009,1181,1437,-1,-0.16287980158408344,2.424999999999997,-0.043716150902421924,-0.006983753683129257,0.04172929993199581,-0.2181470640281551,-0.059134149970970884,-17.235294117647058
437,1,2009,1257,1112,-11,-0.05085470085470084,12.037500000000009,-0.08735835872218561,0.056327659268835706,-0.03698675355652098,0.003960617188585869,-0.03945324266019401,-37.529411764705884
438,1,2009,1277,1242,-1,-0.038790803515379835,3.4999999999999716,-0.016918173219457794,-0.014325368801004434,-0.0887876743139901,-0.15834146047489894,-0.10605827877063223,13.705882352941174
439,0,2009,1211,1314,3,0.045921801203491375,-20.275000000000006,0.0035037845958282854,-0.06317889856622255,0.016545893719806748,-0.04451445154580358,0.21124929871746856,8.117647058823529
440,1,2009,1328,1393,-1,0.12083697124793008,-5.049999999999997,0.018916860784220224,0.09579256360078281,-0.10034976152623215,0.08139038596755732,0.23008997927398644,-15.0
441,0,2009,1281,1163,2,0.009835233228511486,12.5625,0.05387251139973104,0.05928983228511531,0.11274509803921579,-0.017840690993537134,0.0990509386298204,5.823529411764706
442,1,2009,1437,1338,2,0.14734848484848478,-3.125,-0.07479514913143229,0.1590909090909091,-0.232468443197756,0.20955083233130622,0.18612271732454444,18.52941176470588
443,1,2009,1277,1257,1,0.03868426770969141,0.8125,0.07450593425324992,0.021621034332898692,-0.11334902177925432,-0.05604190937258835,-0.10244071740740479,17.352941176470587
444,0,2009,1328,1314,1,0.10446575724744739,-18.450000000000003,-0.01684742763241054,0.08668373879641483,-0.03721227621483375,-0.0030081837865609806,0.2943291293054586,12.588235294117649
445,1,2009,1277,1163,1,-0.02490464436094242,13.799999999999997,0.037468453553842845,0.11209409311374052,-0.10947712418300654,-0.24135430616038134,-0.02628236876059642,23.941176470588236
446,0,2009,1437,1314,2,0.15345177123346138,-16.875,0.04592592592592595,0.04122919334186936,-0.010098176718092544,0.15668947539915257,0.15738459867492127,18.294117647058822
447,1,2009,1314,1277,-1,0.01768330837619453,5.450000000000003,-0.03802578631846926,-0.023689388513928933,0.03345410628019324,0.19569851601322874,0.014635251393709359,-26.294117647058822
448,0,2010,1457,1115,0,-0.19144774137725262,2.5625,0.058897234706638296,0.2206222401241199,-0.056301225656064324,-0.27030843680167727,-0.2735798357386504,17.46666666666667
449,1,2010,1124,1358,-11,-0.031204906204906235,-28.624999999999993,0.005905625635950901,-0.16463203463203455,0.048864489489489515,-0.07264887522650243,0.005267193956542959,-86.26666666666667
450,0,2010,1431,1139,7,-0.14142729377104374,17.549999999999997,0.08330809421399213,-0.1725326178451178,0.0006725946192430166,-0.19860667069518212,-0.46662906646871616,9.866666666666667
451,0,2010,1196,1140,3,0.06485733524466153,-0.7750000000000057,0.08475251553400526,-0.1885355859402365,0.23439153439153443,0.005138228607504125,0.06633373671613163,39.8
452,0,2010,1250,1242,15,0.02032967032967037,4.33750000000002,0.07101759691146975,-0.03928571428571431,-0.023033719154408883,-0.26033818379638785,0.0868266806108452,217.26666666666668
453,1,2010,1243,1317,-13,-0.02277411812661756,6.775000000000006,0.016257404593758906,0.21823506112450625,-0.013584117032392873,0.006537170825090088,-0.004682877993441026,-176.66666666666669
454,1,2010,1246,1190,-15,-0.05142952844065929,11.024999999999999,0.09933105344542958,-0.023041571802006888,-0.004890495699319264,-0.24154460487927265,-0.23649485560082584,-123.66666666666667
455,1,2010,1293,1435,9,-0.12045633931538702,5.775000000000006,0.115791824576926,0.2201393504671172,-0.014326370468611793,-0.3032727147661187,-0.26529264004386577,19.799999999999997
456,0,2010,1285,1307,11,0.07262785853306175,-15.25,-0.07849601084658736,-0.1833825904567174,-0.00520833333333337,0.1174644076739616,0.1803319577128094,67.4
457,0,2010,1424,1320,-1,0.06854480922803896,16.862499999999997,0.04596943141246937,0.28166592724046136,0.0895238095238095,0.09788918887020182,0.2195254639874893,6.933333333333337
458,1,2010,1325,1207,11,0.012905101788583506,-12.537499999999994,-0.03264916174661861,-0.1423329713791338,0.06727769343868412,0.1098208612780679,0.1019812314473465,90.93333333333334
459,1,2010,1330,1323,5,-0.15334555572892283,-2.7624999999999957,0.11889389452294266,0.022702449680137293,0.16478045096558425,-0.21636821707697607,-0.34098260152883875,-46.133333333333326
460,1,2010,1388,1350,3,0.044265814830330985,1.2124999999999986,-0.08915830912166342,-0.07317762882279022,0.1300940438871473,0.20970594073926319,0.2165594876598358,-13.466666666666669
461,1,2010,1397,1361,-5,-0.030559759638560946,1.7125000000000057,-0.060386140162072194,0.009283549516623912,-0.07215219421101776,0.01783473968136895,-0.08789431331444075,-29.399999999999995
462,1,2010,1437,1352,-13,0.049004526162774564,7.537500000000001,-0.023159723424838047,0.17467253644158504,-0.11341354723707661,0.1198179272816442,0.0014811927407695213,-207.46666666666667
463,0,2010,1400,1448,-1,-0.06895935457516339,12.837500000000006,0.0931672798915861,-0.12586805555555558,0.0027056277056276556,-0.15185734959344188,-0.32567859468354277,-33.46666666666667
464,1,2010,1449,1266,5,-0.047897886781368415,10.762499999999989,0.06785050847619462,-0.0009751094289470186,-0.10362192490486671,-0.1984253660555093,-0.22483076009492386,18.266666666666666
465,0,2010,1257,1143,1,0.039423392876013874,-5.237499999999983,0.03371758850383419,-0.003326571622942587,0.08878926570628254,0.11978560514711911,0.14130004498093296,28.066666666666663
466,0,2010,1396,1165,-7,-0.14115157078743362,-4.712499999999999,-0.05340736759762929,-0.03311913504691963,-0.030845877370912156,-0.19783383617243722,-0.15054610291860226,-34.39999999999999
467,1,2010,1181,1115,-15,-0.032033380153680846,1.125,-0.010114499019548473,-0.15086617643008604,0.07119781608373266,0.05103330131946282,-0.028621795492475233,-221.0
468,1,2010,1210,1329,3,0.017607137551990504,12.75,0.1122601994116107,0.2026283051099228,-0.03842165898617522,-0.14486655895158207,-0.13248768611320083,-29.400000000000002
469,0,2010,1199,1211,1,-0.05830030158137656,-3.2250000000000085,0.018930403336176793,-0.22113943250561396,-0.035359231411863035,-0.19266822091231073,-0.15550524880926497,-30.533333333333335
470,1,2010,1268,1222,-9,0.07968833709866546,8.462500000000006,-0.011319760235361825,0.17545326689843233,0.005760305760305728,0.17262903461492418,0.14887422770502856,-69.19999999999999
471,1,2010,1277,1308,-7,-0.00879586616917638,5.887500000000003,0.013082831031029363,-0.144881493396462,0.07767722473604827,-0.05367924134961255,-0.06815105198519178,-138.26666666666668
472,1,2010,1281,1155,3,-0.06561609686609693,19.937499999999993,0.027861558168055384,0.12925124643874641,0.08844476744186042,0.026298509464084407,-0.13848284636688124,-3.2666666666666657
473,0,2010,1364,1326,13,-0.10771524615050965,-7.5,-0.06340085703155435,0.012925612665365405,-0.03961128961128954,-0.2702014580666703,0.06412432522677947,162.2
474,1,2010,1338,1324,-11,-0.11455627705627708,0.2750000000000057,-0.0005865614952595133,0.17424242424242425,-0.039344222271051554,-0.24995772186625076,-0.25684664540148483,-115.79999999999998
475,1,2010,1345,1373,-9,0.0814808573018318,-5.125,-0.0053664332603410025,0.1668327876219825,-0.07662095593130075,0.15108606976109784,0.16064245036003966,-52.4
476,1,2010,1393,1436,-15,0.11229385889253057,0.5999999999999943,-0.016086160515218245,-0.08463515611523204,0.05820488373324856,0.3650529234813532,0.03449433288326542,-139.66666666666666
477,0,2010,1429,1401,7,0.1952280162185822,-4.724999999999987,0.03854351330190911,-0.16373741562420796,-0.09922875455706032,0.24079356422511844,0.028024831224465863,-3.3999999999999986
478,0,2010,1288,1452,13,-0.1281216931216932,5.612500000000011,-0.017558720921798165,0.05746031746031749,-0.03496225120109814,-0.12961800329398776,-0.19953831650205434,140.73333333333332
479,1,2010,1458,1459,-9,-0.02186147186147186,-3.0375000000000014,-0.03822922004557566,0.2772005772005772,-0.10550844069549836,0.07456252402666097,-0.0879989818897069,-98.86666666666666
480,1,2010,1462,1278,-5,0.03775446734322574,4.000000000000014,0.0833578516270232,0.03683365315629519,-0.02183908045977012,-0.126285188904806,-0.11234861331727919,5.133333333333333
481,1,2010,1124,1330,-8,0.16254578754578752,-7.375,-0.06578052022666406,-0.06864468864468867,-0.06965811965811969,0.1899743602855315,0.33894015814176803,7.599999999999998
482,0,2010,1293,1139,8,-0.170779486036839,12.024999999999991,0.09758751372785082,-0.07692736185383237,-0.07995137046861184,-0.5122680762159588,-0.34472637968677344,23.666666666666664
483,0,2010,1140,1243,5,0.014000710705959207,-8.799999999999997,-0.1428816842504339,-0.19039248802158865,-0.22232256887429303,0.09438135239882461,0.08526728819134233,-5.066666666666666
484,0,2010,1448,1246,8,0.01677885084382008,-4.587500000000006,-0.10617857255345178,0.2548369264787176,-0.04176566676566673,0.18269308744824553,0.1976347773938173,22.733333333333338
485,1,2010,1320,1242,8,0.04601563033240064,-13.437499999999972,0.027841783062098002,-0.16406388642413489,-0.12454470816539792,-0.23819720789999388,-0.023904431391523873,43.8
486,0,2010,1437,1388,-8,-0.068327959582131,6.6875,0.0647461441491747,0.07333867467349114,-0.14460784313725486,-0.22059195687607724,-0.3150426192975986,-15.93333333333333
487,1,2010,1397,1325,-8,-0.014366883116883167,-2.0374999999999943,-0.054500639894549424,0.22315416065416066,-0.03962891462891466,0.06774490551162504,-0.05184050554027386,-88.60000000000001
488,1,2010,1449,1307,8,-0.009843898420002994,2.362499999999997,-0.04063346311659877,-0.13592827102145288,-0.005079334365325039,-0.042393911463943446,0.0791631325455715,8.066666666666663
489,1,2010,1165,1458,8,0.014715700456214564,-3.4875000000000043,0.06994423169584976,-0.22561354054622107,0.07268647958303137,-0.11084541390535163,0.06013519933182898,56.133333333333326
490,1,2010,1181,1143,-7,0.08255776672584825,-4.5,0.00964248540290652,0.018572006772346383,-0.021800178568673778,0.10592286220878244,0.11574716333136736,-13.533333333333333
491,1,2010,1277,1268,1,-0.027014610804537043,0.3374999999999915,-0.03278692038037359,-0.06362659694375661,0.010178710178710193,-0.07332131472836001,-0.0641641236119761,-2.133333333333333
492,1,2010,1326,1210,-8,0.07944355808361081,-2.325000000000003,-0.025396595775459857,-0.149016717536071,-0.09860797804346189,0.2552855100853988,-0.03343014176242909,-12.933333333333332
493,0,2010,1401,1345,1,-0.11596422445479038,-0.025000000000005684,-0.029931527445282408,-0.03296033107353863,0.06069805628747088,-0.17562221406696032,-0.0036236539658016653,27.53333333333333
494,1,2010,1393,1211,-7,0.03273687618180732,-0.6749999999999972,-0.04770485439987368,-0.26510175959487603,-0.0613163656267105,0.22034126622717243,-0.10075600543495478,-50.13333333333334
495,1,2010,1452,1281,-8,0.07273148148148156,-13.712500000000006,0.014042963995694047,0.09015046296296297,0.012358803986710964,0.016520655005402007,0.16826307846475297,-6.6
496,0,2010,1338,1462,-3,-0.15318830106064157,-0.08749999999999147,-0.0921602700757567,0.19906387938302839,0.003748870822041561,-0.11606333361373622,-0.06641816928388444,6.266666666666662
497,0,2010,1393,1139,-4,-0.08857694592988719,8.825000000000003,-0.003318365013356972,-0.3508912655971479,-0.038300492610837455,-0.08495109411615998,-0.24088575651726862,-28.2
498,1,2010,1243,1462,-4,-0.036455989656199006,5.3125,0.03589067595474854,0.37237485802187587,0.08793103448275863,0.04982260812303663,0.03715814829072983,-14.533333333333335
499,1,2010,1246,1165,-11,-0.03699068914911363,15.325000000000003,0.01126766884447214,0.08794833123922069,-0.00022940712595886925,-0.10679048973682814,-0.04403094221478765,-49.0
500,0,2010,1449,1452,9,-0.1084540435875253,11.650000000000006,0.03569608308939584,-0.15900300745684504,-0.12820433436532502,-0.27160506822209274,-0.29865119297827614,37.666666666666664
501,0,2010,1388,1124,7,-0.059900851836335645,9.962499999999999,-0.060467466890888305,0.14848903784387654,0.0828282828282828,0.08218629141476219,0.06071883589062743,1.3999999999999986
502,1,2010,1181,1345,-3,-0.03266265897844833,1.125,-0.06261778047463942,-0.17710710342289282,0.02107839527465666,-0.073193212837672,0.08060378110606237,-6.466666666666668
503,0,2010,1320,1277,4,0.023532694658259024,-21.224999999999994,0.0050519292629588874,-0.11420188966007278,-0.14798534798534801,0.021650428787024056,-0.15662304303920505,23.999999999999996
504,0,2010,1326,1397,-4,0.15538402896893466,10.787499999999994,0.04745646498074138,-0.0482402642780001,-0.06361693861693862,0.25082309018133153,0.02064508221133221,-9.266666666666667
505,0,2010,1243,1139,-3,-0.12307649090435979,14.5625,0.0811319526577676,0.10134128166915057,0.046264367816091945,-0.25225586544935896,-0.1700305598642209,-20.0
506,1,2010,1452,1246,1,0.11299889441680488,-6.175000000000011,-0.021472238553165185,0.17224433388612498,0.06275814275814273,0.2577402616097113,0.2628313278282438,-10.866666666666665
507,1,2010,1181,1124,-2,-0.07992095623674567,13.062499999999993,-0.03697261894944012,0.059602853287063856,0.02523822012413668,0.003528727393305564,-0.06012741324372661,-33.733333333333334
508,0,2010,1397,1277,1,-0.05969017288137879,-13.712499999999991,-0.0008054063703087366,0.030357427259492586,-0.052350427350427386,-0.03222515525805947,-0.15476951458967503,0.0
509,0,2010,1277,1139,0,-0.09649669580548992,17.287499999999994,-0.017764375271254434,-0.18860658550865078,0.030128205128205132,-0.22666654587378154,-0.06274886240150024,-10.599999999999998
510,1,2010,1181,1452,-1,-0.06783100914679863,0.15000000000000568,-0.07426700235991504,-0.17431249062828008,-0.08365066876475219,-0.016765671902892798,-0.09166725951889476,-4.666666666666667
511,0,2010,1139,1181,4,0.11410205291784237,-6.6499999999999915,0.04138306544970602,0.2543798306956201,0.005317335431418879,0.17856053740811362,0.0637327036330868,30.333333333333332
512,0,2011,1412,1155,0,0.022652116402116507,-12.537499999999994,-0.0050355212471816235,-0.14543358845141524,0.17180817180817176,0.10091859585041063,0.11153335171849599,34.73684210526316
513,1,2011,1421,1114,0,-0.0025516150516150526,2.3499999999999943,0.08871777077135024,0.10112387612387608,0.17421474687435956,-0.03129278268328983,-0.034206194567436565,-27.5263157894737
514,1,2011,1427,1106,0,0.12123527293306569,3.8249999999999886,-0.01885037755004504,0.13381951947316975,-0.07211912760624967,0.20351997148743783,0.18267897917401799,-84.89473684210526
515,1,2011,1433,1425,0,0.07785918432155331,12.524999999999991,0.05552127062934653,-0.11798492960480367,0.0932539682539682,0.06988625208293242,0.08255739273451712,26.105263157894733
516,1,2011,1139,1330,-1,0.15115059757219812,5.249999999999993,0.0352961714291949,0.20791761182132032,-0.0184095189800057,0.08344395233161883,0.39160869188079106,-6.15789473684211
517,1,2011,1140,1459,-11,-0.05392912172573194,4.700000000000003,0.014656900823401542,-0.15600924499229585,-0.1463998538011696,-0.09615481569676221,-0.29658650710138357,-97.73684210526315
518,0,2011,1281,1153,5,-0.04903091462909548,-6.824999999999989,0.05002250081400145,-0.05982132657159239,-0.08605492926613623,-0.20791497666921321,-0.15131351534105852,-13.736842105263158
